user_id,path,conversion,revenue,touch_count,first_touch_channel,last_touch_channel,conversion_timestamp
u00999,Start > TikTok > Email > TikTok > Meta > Google Search > Null,0,0,5,TikTok,Google Search,
u01000,Start > Meta > Google Search > Google Search > Email > TikTok > Conversion,1,598.9,5,Meta,TikTok,2026-01-23 18:40:00
u01001,Start > TikTok > Email > Meta > Null,0,0,3,TikTok,Meta,
u01002,Start > Google Search > Meta > Google Search > Null,0,0,3,Google Search,Google Search,
u01003,Start > Google Search > Meta > TikTok > Google Search > Conversion,1,537.75,4,Google Search,Google Search,2026-01-07 06:02:00
u01004,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01005,Start > Meta > Google Search > TikTok > Conversion,1,416.5,3,Meta,TikTok,2026-03-02 21:58:00
u01006,Start > TikTok > Google Search > Email > Conversion,1,324,3,TikTok,Email,2026-02-16 00:55:00
u01007,Start > Meta > Null,0,0,1,Meta,Meta,
u01008,Start > Meta > Null,0,0,1,Meta,Meta,
u01009,Start > TikTok > Google Search > Google Search > Conversion,1,617.6,3,TikTok,Google Search,2026-01-17 13:41:00
u01010,Start > TikTok > TikTok > Google Search > Conversion,1,525.9,3,TikTok,Google Search,2026-02-05 23:07:00
u01011,Start > Google Search > TikTok > Meta > Conversion,1,695.55,3,Google Search,Meta,2026-01-27 22:28:00
u01012,Start > Email > Null,0,0,1,Email,Email,
u01013,Start > Meta > Meta > Email > Google Search > Google Search > Conversion,1,692.8,5,Meta,Google Search,2026-01-25 10:33:00
u01014,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01015,Start > Meta > Conversion,1,300.85,1,Meta,Meta,2026-02-04 00:24:00
u01016,Start > Meta > Null,0,0,1,Meta,Meta,
u01017,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01018,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01019,Start > TikTok > Meta > TikTok > Google Search > Meta > Null,0,0,5,TikTok,Meta,
u01020,Start > Meta > TikTok > Meta > Null,0,0,3,Meta,Meta,
u01021,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01022,Start > TikTok > Email > Meta > Null,0,0,3,TikTok,Meta,
u01023,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u01024,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01025,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01026,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01027,Start > Meta > Google Search > Conversion,1,647.25,2,Meta,Google Search,2026-02-13 02:40:00
u01028,Start > TikTok > Meta > Email > TikTok > Null,0,0,4,TikTok,TikTok,
u01029,Start > TikTok > Google Search > Meta > Null,0,0,3,TikTok,Meta,
u01030,Start > Email > Null,0,0,1,Email,Email,
u01031,Start > Google Search > Email > Google Search > Null,0,0,3,Google Search,Google Search,
u01032,Start > TikTok > Google Search > Conversion,1,621.45,2,TikTok,Google Search,2026-01-11 01:06:00
u01033,Start > TikTok > Email > Meta > Google Search > TikTok > Conversion,1,710.3,5,TikTok,TikTok,2026-03-03 21:52:00
u01034,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01035,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01036,Start > Meta > Email > Google Search > Null,0,0,3,Meta,Google Search,
u01037,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01038,Start > TikTok > Meta > TikTok > Meta > Null,0,0,4,TikTok,Meta,
u01039,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u01040,Start > Google Search > Meta > TikTok > Meta > Meta > Conversion,1,624.85,5,Google Search,Meta,2026-02-26 17:48:00
u01041,Start > Meta > Null,0,0,1,Meta,Meta,
u01042,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01043,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u01044,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01045,Start > TikTok > Google Search > Email > Google Search > Null,0,0,4,TikTok,Google Search,
u01046,Start > Meta > Google Search > Email > Null,0,0,3,Meta,Email,
u01047,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01048,Start > Meta > TikTok > Meta > Null,0,0,3,Meta,Meta,
u01049,Start > Google Search > Google Search > Google Search > Null,0,0,3,Google Search,Google Search,
u01050,Start > Meta > Google Search > Google Search > Google Search > Conversion,1,510.65,4,Meta,Google Search,2026-02-08 11:15:00
u01051,Start > Google Search > Google Search > Email > Null,0,0,3,Google Search,Email,
u01052,Start > TikTok > Google Search > Meta > Google Search > Google Search > Conversion,1,888.6,5,TikTok,Google Search,2026-02-22 12:32:00
u01053,Start > Meta > Google Search > Google Search > Email > Meta > Conversion,1,553.85,5,Meta,Meta,2026-01-24 08:58:00
u01054,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u01055,Start > Google Search > Meta > Conversion,1,308.65,2,Google Search,Meta,2026-02-04 01:16:00
u01056,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01057,Start > TikTok > Google Search > Google Search > Google Search > Meta > Null,0,0,5,TikTok,Meta,
u01058,Start > TikTok > Meta > Google Search > Conversion,1,768.45,3,TikTok,Google Search,2026-02-08 20:20:00
u01059,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01060,Start > TikTok > TikTok > Google Search > Google Search > Null,0,0,4,TikTok,Google Search,
u01061,Start > Meta > TikTok > Meta > Null,0,0,3,Meta,Meta,
u01062,Start > Meta > TikTok > Meta > Null,0,0,3,Meta,Meta,
u01063,Start > Google Search > Meta > Conversion,1,323.95,2,Google Search,Meta,2026-01-24 19:14:00
u01064,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u01065,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01066,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01067,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u01068,Start > Meta > Google Search > Meta > Google Search > Google Search > Null,0,0,5,Meta,Google Search,
u01069,Start > TikTok > Meta > TikTok > Conversion,1,515.45,3,TikTok,TikTok,2026-02-27 05:18:00
u01070,Start > Meta > Meta > TikTok > Meta > TikTok > Conversion,1,679.55,5,Meta,TikTok,2026-02-02 10:33:00
u01071,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01072,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01073,Start > Meta > Email > TikTok > Conversion,1,587.5,3,Meta,TikTok,2026-01-07 21:18:00
u01074,Start > Meta > TikTok > Meta > Meta > Conversion,1,586.55,4,Meta,Meta,2026-02-09 08:12:00
u01075,Start > TikTok > Email > Email > Null,0,0,3,TikTok,Email,
u01076,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01077,Start > TikTok > TikTok > Google Search > Null,0,0,3,TikTok,Google Search,
u01078,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u01079,Start > Meta > TikTok > TikTok > TikTok > Meta > Null,0,0,5,Meta,Meta,
u01080,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01081,Start > Google Search > Meta > TikTok > Google Search > Null,0,0,4,Google Search,Google Search,
u01082,Start > Google Search > Meta > Meta > Conversion,1,590.15,3,Google Search,Meta,2026-03-03 01:17:00
u01083,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01084,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01085,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01086,Start > Meta > Meta > Meta > TikTok > Conversion,1,472.9,4,Meta,TikTok,2026-02-01 14:27:00
u01087,Start > Meta > Null,0,0,1,Meta,Meta,
u01088,Start > Meta > Null,0,0,1,Meta,Meta,
u01089,Start > TikTok > TikTok > TikTok > Null,0,0,3,TikTok,TikTok,
u01090,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01091,Start > TikTok > Google Search > Email > Null,0,0,3,TikTok,Email,
u01092,Start > Meta > Email > TikTok > Null,0,0,3,Meta,TikTok,
u01093,Start > Meta > Email > TikTok > Email > Null,0,0,4,Meta,Email,
u01094,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01095,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01096,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u01097,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01098,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u01099,Start > Google Search > TikTok > Meta > Null,0,0,3,Google Search,Meta,
u01100,Start > TikTok > Meta > TikTok > Conversion,1,441.45,3,TikTok,TikTok,2026-01-22 03:10:00
u01101,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01102,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01103,Start > Google Search > TikTok > Meta > Google Search > Conversion,1,527.4,4,Google Search,Google Search,2026-02-08 12:37:00
u01104,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u01105,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01106,Start > Google Search > Meta > Meta > Meta > Conversion,1,354.45,4,Google Search,Meta,2026-03-02 17:48:00
u01107,Start > TikTok > Google Search > Conversion,1,714.5,2,TikTok,Google Search,2026-02-15 09:03:00
u01108,Start > TikTok > Meta > Email > Null,0,0,3,TikTok,Email,
u01109,Start > Google Search > Meta > Email > Null,0,0,3,Google Search,Email,
u01110,Start > Meta > Email > TikTok > Google Search > Conversion,1,893.5,4,Meta,Google Search,2026-01-21 22:18:00
u01111,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01112,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01113,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u01114,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01115,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01116,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u01117,Start > TikTok > Meta > Conversion,1,481.05,2,TikTok,Meta,2026-02-26 07:33:00
u01118,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01119,Start > Google Search > Google Search > Email > Email > Conversion,1,591.4,4,Google Search,Email,2026-01-06 06:41:00
u01120,Start > TikTok > Google Search > Google Search > TikTok > Email > Null,0,0,5,TikTok,Email,
u01121,Start > TikTok > Email > TikTok > Google Search > Null,0,0,4,TikTok,Google Search,
u01122,Start > TikTok > TikTok > TikTok > Meta > Null,0,0,4,TikTok,Meta,
u01123,Start > Meta > Email > Meta > Meta > Google Search > Conversion,1,769.9,5,Meta,Google Search,2026-01-29 03:01:00
u01124,Start > Meta > Google Search > Google Search > Meta > Null,0,0,4,Meta,Meta,
u01125,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01126,Start > Meta > Null,0,0,1,Meta,Meta,
u01127,Start > TikTok > Google Search > Google Search > Null,0,0,3,TikTok,Google Search,
u01128,Start > TikTok > Google Search > TikTok > Email > Conversion,1,359.4,4,TikTok,Email,2026-02-20 06:19:00
u01129,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01130,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u01131,Start > Meta > TikTok > Google Search > Meta > Conversion,1,344.35,4,Meta,Meta,2026-01-08 07:42:00
u01132,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01133,Start > TikTok > Meta > Conversion,1,337.25,2,TikTok,Meta,2026-01-14 00:45:00
u01134,Start > Meta > Null,0,0,1,Meta,Meta,
u01135,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u01136,Start > Meta > Null,0,0,1,Meta,Meta,
u01137,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01138,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01139,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01140,Start > Meta > Email > TikTok > Meta > Conversion,1,482.25,4,Meta,Meta,2026-02-06 15:56:00
u01141,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01142,Start > TikTok > Google Search > Email > TikTok > Meta > Null,0,0,5,TikTok,Meta,
u01143,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01144,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u01145,Start > Meta > Meta > Meta > Null,0,0,3,Meta,Meta,
u01146,Start > Google Search > Meta > Conversion,1,606,2,Google Search,Meta,2026-01-06 15:08:00
u01147,Start > TikTok > Meta > TikTok > Conversion,1,413.9,3,TikTok,TikTok,2026-02-27 21:26:00
u01148,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u01149,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01150,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u01151,Start > Meta > Google Search > TikTok > Conversion,1,458.45,3,Meta,TikTok,2026-01-18 03:30:00
u01152,Start > Meta > Email > TikTok > Null,0,0,3,Meta,TikTok,
u01153,Start > TikTok > Meta > Conversion,1,360.1,2,TikTok,Meta,2026-01-06 09:03:00
u01154,Start > Meta > Google Search > Google Search > Null,0,0,3,Meta,Google Search,
u01155,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01156,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01157,Start > Meta > TikTok > TikTok > Google Search > Conversion,1,675.65,4,Meta,Google Search,2026-01-26 11:14:00
u01158,Start > TikTok > Email > Meta > Meta > Conversion,1,649.5,4,TikTok,Meta,2026-02-13 12:18:00
u01159,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01160,Start > Meta > Email > Null,0,0,2,Meta,Email,
u01161,Start > TikTok > Email > Google Search > Conversion,1,907.4,3,TikTok,Google Search,2026-01-20 09:44:00
u01162,Start > Google Search > Meta > Meta > Null,0,0,3,Google Search,Meta,
u01163,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u01164,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01165,Start > Meta > Google Search > Meta > Conversion,1,528.1,3,Meta,Meta,2026-01-06 00:46:00
u01166,Start > Email > Null,0,0,1,Email,Email,
u01167,Start > TikTok > Google Search > TikTok > Email > Null,0,0,4,TikTok,Email,
u01168,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01169,Start > Meta > Google Search > Conversion,1,692.15,2,Meta,Google Search,2026-01-25 08:33:00
u01170,Start > Google Search > Email > Meta > Null,0,0,3,Google Search,Meta,
u01171,Start > Meta > Google Search > Google Search > Email > Null,0,0,4,Meta,Email,
u01172,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u01173,Start > Google Search > Google Search > Meta > Meta > Null,0,0,4,Google Search,Meta,
u01174,Start > Meta > Google Search > TikTok > Meta > Meta > Conversion,1,321.35,5,Meta,Meta,2026-02-10 16:58:00
u01175,Start > Meta > Email > TikTok > TikTok > Email > Null,0,0,5,Meta,Email,
u01176,Start > Google Search > Conversion,1,562.95,1,Google Search,Google Search,2026-01-13 15:18:00
u01177,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01178,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01179,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01180,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01181,Start > TikTok > Google Search > Meta > TikTok > Null,0,0,4,TikTok,TikTok,
u01182,Start > Meta > TikTok > Conversion,1,736.8,2,Meta,TikTok,2026-02-20 05:02:00
u01183,Start > Google Search > Email > Null,0,0,2,Google Search,Email,
u01184,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u01185,Start > TikTok > Google Search > Conversion,1,660.8,2,TikTok,Google Search,2026-01-23 03:35:00
u01186,Start > TikTok > Meta > TikTok > Meta > Conversion,1,398.1,4,TikTok,Meta,2026-01-11 16:10:00
u01187,Start > Meta > Null,0,0,1,Meta,Meta,
u01188,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01189,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01190,Start > TikTok > TikTok > TikTok > Null,0,0,3,TikTok,TikTok,
u01191,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01192,Start > TikTok > Google Search > Conversion,1,669.65,2,TikTok,Google Search,2026-02-27 10:55:00
u01193,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01194,Start > Meta > Meta > TikTok > Meta > Null,0,0,4,Meta,Meta,
u01195,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01196,Start > TikTok > Google Search > Google Search > Email > Null,0,0,4,TikTok,Email,
u01197,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01198,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01199,Start > Google Search > Meta > TikTok > Google Search > TikTok > Null,0,0,5,Google Search,TikTok,
u01200,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01201,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01202,Start > Google Search > TikTok > Email > TikTok > Null,0,0,4,Google Search,TikTok,
u01203,Start > Meta > Meta > Google Search > Google Search > Null,0,0,4,Meta,Google Search,
u01204,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01205,Start > TikTok > Google Search > Meta > Meta > Meta > Conversion,1,660.35,5,TikTok,Meta,2026-02-12 10:33:00
u01206,Start > Google Search > Email > Null,0,0,2,Google Search,Email,
u01207,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01208,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01209,Start > TikTok > Conversion,1,716.5,1,TikTok,TikTok,2026-02-23 21:30:00
u01210,Start > Meta > Meta > Google Search > Conversion,1,872.3,3,Meta,Google Search,2026-01-16 06:19:00
u01211,Start > Meta > TikTok > Meta > Google Search > Meta > Conversion,1,367.45,5,Meta,Meta,2026-02-27 23:03:00
u01212,Start > TikTok > TikTok > TikTok > Email > Null,0,0,4,TikTok,Email,
u01213,Start > TikTok > Meta > Meta > Meta > Meta > Null,0,0,5,TikTok,Meta,
u01214,Start > TikTok > Google Search > Meta > Null,0,0,3,TikTok,Meta,
u01215,Start > Meta > TikTok > Meta > TikTok > Google Search > Null,0,0,5,Meta,Google Search,
u01216,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01217,Start > Google Search > Google Search > Google Search > TikTok > Null,0,0,4,Google Search,TikTok,
u01218,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u01219,Start > Meta > TikTok > Email > Null,0,0,3,Meta,Email,
u01220,Start > TikTok > Google Search > TikTok > Meta > Null,0,0,4,TikTok,Meta,
u01221,Start > Google Search > Conversion,1,814.8,1,Google Search,Google Search,2026-02-10 22:08:00
u01222,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u01223,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01224,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01225,Start > TikTok > Google Search > Meta > Email > Meta > Conversion,1,642.5,5,TikTok,Meta,2026-01-18 02:53:00
u01226,Start > Meta > Meta > Google Search > Meta > TikTok > Conversion,1,415.45,5,Meta,TikTok,2026-01-11 03:17:00
u01227,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u01228,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01229,Start > Google Search > Email > Conversion,1,359.4,2,Google Search,Email,2026-01-08 12:52:00
u01230,Start > Google Search > TikTok > Meta > Null,0,0,3,Google Search,Meta,
u01231,Start > Meta > Meta > Google Search > Conversion,1,570.25,3,Meta,Google Search,2026-03-04 23:16:00
u01232,Start > TikTok > Google Search > TikTok > Google Search > Null,0,0,4,TikTok,Google Search,
