user_id, timestamp          , channel      , event_type   , campaign_id, platform     , region    , industry , creative_type, conversion, revenue
u00995 , 2026-01-19 21:01:00, Conversion   , purchase     ,            , Conversion   , US-West   , Tech     ,              ,          1,  643.2
u00996 , 2026-01-31 13:39:00, TikTok       , click        , TT-1003    , TikTok       , US-West   , Education, Polished     ,          0,    0
u00996 , 2026-02-01 16:23:00, TikTok       , click        , TT-1002    , TikTok       , US-West   , Education, Carousel     ,          0,    0
u00996 , 2026-02-08 16:23:00, Null         , no_conversion,            , Null         , US-West   , Education,              ,          0,    0
u00997 , 2026-02-06 02:06:00, Meta         , click        , MT-2001    , Meta         , US-East   , Tech     , Carousel     ,          0,    0
u00997 , 2026-02-07 01:48:00, Google Search, click        , GS-3002    , Google Search, US-East   , Tech     , Polished     ,          0,    0
u00997 , 2026-02-07 07:17:00, Email        , impression   , EM-4002    , Email        , US-East   , Tech     , UGC          ,          0,    0
u00997 , 2026-02-07 17:10:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Tech     , UGC          ,          0,    0
u00997 , 2026-02-08 14:00:00, Meta         , click        , MT-2001    , Meta         , US-East   , Tech     , Polished     ,          0,    0
u00997 , 2026-02-15 14:00:00, Null         , no_conversion,            , Null         , US-East   , Tech     ,              ,          0,    0
u00998 , 2026-02-23 01:51:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Fashion  , Carousel     ,          0,    0
u00998 , 2026-02-24 00:41:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Fashion  , UGC          ,          0,    0
u00998 , 2026-02-24 08:02:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Fashion  , UGC          ,          0,    0
u00998 , 2026-02-24 17:58:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Fashion  , UGC          ,          0,    0
u00998 , 2026-02-25 03:14:00, Email        , impression   , EM-4001    , Email        , US-West   , Fashion  , Polished     ,          0,    0
u00998 , 2026-03-04 03:14:00, Null         , no_conversion,            , Null         , US-West   , Fashion  ,              ,          0,    0
u00999 , 2026-02-21 05:38:00, TikTok       , click        , TT-1001    , TikTok       , US-East   , Food     , UGC          ,          0,    0
u00999 , 2026-02-21 17:19:00, Email        , impression   , EM-4001    , Email        , US-East   , Food     , UGC          ,          0,    0
u00999 , 2026-02-22 02:17:00, TikTok       , impression   , TT-1003    , TikTok       , US-East   , Food     , Carousel     ,          0,    0
u00999 , 2026-02-23 05:33:00, Meta         , click        , MT-2001    , Meta         , US-East   , Food     , UGC          ,          0,    0
u00999 , 2026-02-23 08:46:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Food     , UGC          ,          0,    0
u00999 , 2026-03-02 08:46:00, Null         , no_conversion,            , Null         , US-East   , Food     ,              ,          0,    0
u01000 , 2026-01-20 00:14:00, Meta         , click        , MT-2002    , Meta         , US-West   , Travel   , UGC          ,          0,    0
u01000 , 2026-01-20 05:10:00, Google Search, impression   , GS-3003    , Google Search, US-West   , Travel   , Polished     ,          0,    0
u01000 , 2026-01-20 22:08:00, Google Search, click        , GS-3003    , Google Search, US-West   , Travel   , Carousel     ,          0,    0
u01000 , 2026-01-21 15:54:00, Email        , click        , EM-4002    , Email        , US-West   , Travel   , UGC          ,          0,    0
u01000 , 2026-01-22 15:34:00, TikTok       , click        , TT-1002    , TikTok       , US-West   , Travel   , Polished     ,          0,    0
u01000 , 2026-01-23 18:40:00, Conversion   , purchase     ,            , Conversion   , US-West   , Travel   ,              ,          1,  598.9
u01001 , 2026-01-05 10:03:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Education, Carousel     ,          0,    0
u01001 , 2026-01-05 18:12:00, Email        , impression   , EM-4003    , Email        , US-West   , Education, UGC          ,          0,    0
u01001 , 2026-01-06 22:56:00, Meta         , impression   , MT-2003    , Meta         , US-West   , Education, Polished     ,          0,    0
u01001 , 2026-01-13 22:56:00, Null         , no_conversion,            , Null         , US-West   , Education,              ,          0,    0
u01002 , 2026-03-01 20:50:00, Google Search, click        , GS-3001    , Google Search, US-South  , Education, UGC          ,          0,    0
u01002 , 2026-03-02 01:55:00, Meta         , click        , MT-2003    , Meta         , US-South  , Education, UGC          ,          0,    0
u01002 , 2026-03-02 19:27:00, Google Search, impression   , GS-3002    , Google Search, US-South  , Education, Carousel     ,          0,    0
u01002 , 2026-03-09 19:27:00, Null         , no_conversion,            , Null         , US-South  , Education,              ,          0,    0
u01003 , 2026-01-05 00:49:00, Google Search, impression   , GS-3003    , Google Search, US-Midwest, Travel   , UGC          ,          0,    0
u01003 , 2026-01-05 08:11:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Travel   , Carousel     ,          0,    0
u01003 , 2026-01-05 19:55:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Travel   , Carousel     ,          0,    0
u01003 , 2026-01-06 22:51:00, Google Search, click        , GS-3002    , Google Search, US-Midwest, Travel   , UGC          ,          0,    0
u01003 , 2026-01-07 06:02:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Travel   ,              ,          1,  537.75
u01004 , 2026-02-18 01:24:00, Meta         , impression   , MT-2001    , Meta         , US-Midwest, Food     , Polished     ,          0,    0
u01004 , 2026-02-18 17:07:00, TikTok       , impression   , TT-1003    , TikTok       , US-Midwest, Food     , Polished     ,          0,    0
u01004 , 2026-02-25 17:07:00, Null         , no_conversion,            , Null         , US-Midwest, Food     ,              ,          0,    0
u01005 , 2026-03-01 01:15:00, Meta         , click        , MT-2002    , Meta         , US-Midwest, Fashion  , UGC          ,          0,    0
u01005 , 2026-03-01 21:08:00, Google Search, impression   , GS-3003    , Google Search, US-Midwest, Fashion  , Carousel     ,          0,    0
u01005 , 2026-03-02 19:07:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Fashion  , Polished     ,          0,    0
u01005 , 2026-03-02 21:58:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Fashion  ,              ,          1,  416.5
u01006 , 2026-02-14 16:17:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Travel   , Carousel     ,          0,    0
u01006 , 2026-02-15 00:42:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Travel   , Carousel     ,          0,    0
u01006 , 2026-02-15 09:38:00, Email        , impression   , EM-4002    , Email        , US-South  , Travel   , Polished     ,          0,    0
u01006 , 2026-02-16 00:55:00, Conversion   , purchase     ,            , Conversion   , US-South  , Travel   ,              ,          1,  324
u01007 , 2026-01-22 13:15:00, Meta         , click        , MT-2003    , Meta         , US-Midwest, Food     , Polished     ,          0,    0
u01007 , 2026-01-29 13:15:00, Null         , no_conversion,            , Null         , US-Midwest, Food     ,              ,          0,    0
u01008 , 2026-02-22 02:17:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Fashion  , UGC          ,          0,    0
u01008 , 2026-03-01 02:17:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01009 , 2026-01-14 19:38:00, TikTok       , click        , TT-1003    , TikTok       , US-South  , Food     , UGC          ,          0,    0
u01009 , 2026-01-15 11:49:00, Google Search, click        , GS-3002    , Google Search, US-South  , Food     , Carousel     ,          0,    0
u01009 , 2026-01-16 12:37:00, Google Search, click        , GS-3002    , Google Search, US-South  , Food     , UGC          ,          0,    0
u01009 , 2026-01-17 13:41:00, Conversion   , purchase     ,            , Conversion   , US-South  , Food     ,              ,          1,  617.6
u01010 , 2026-02-03 06:29:00, TikTok       , click        , TT-1002    , TikTok       , US-South  , Travel   , UGC          ,          0,    0
u01010 , 2026-02-04 04:03:00, TikTok       , click        , TT-1003    , TikTok       , US-South  , Travel   , UGC          ,          0,    0
u01010 , 2026-02-05 10:13:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Travel   , Carousel     ,          0,    0
u01010 , 2026-02-05 23:07:00, Conversion   , purchase     ,            , Conversion   , US-South  , Travel   ,              ,          1,  525.9
u01011 , 2026-01-25 12:52:00, Google Search, impression   , GS-3002    , Google Search, US-West   , Tech     , Polished     ,          0,    0
u01011 , 2026-01-26 01:49:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Tech     , Carousel     ,          0,    0
u01011 , 2026-01-26 21:09:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Tech     , Carousel     ,          0,    0
u01011 , 2026-01-27 22:28:00, Conversion   , purchase     ,            , Conversion   , US-West   , Tech     ,              ,          1,  695.55
u01012 , 2026-01-04 15:52:00, Email        , impression   , EM-4001    , Email        , US-West   , Tech     , Polished     ,          0,    0
u01012 , 2026-01-11 15:52:00, Null         , no_conversion,            , Null         , US-West   , Tech     ,              ,          0,    0
u01013 , 2026-01-22 14:33:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Travel   , Polished     ,          0,    0
u01013 , 2026-01-22 22:40:00, Meta         , impression   , MT-2002    , Meta         , US-South  , Travel   , Carousel     ,          0,    0
u01013 , 2026-01-24 02:49:00, Email        , impression   , EM-4001    , Email        , US-South  , Travel   , UGC          ,          0,    0
u01013 , 2026-01-24 06:08:00, Google Search, click        , GS-3002    , Google Search, US-South  , Travel   , UGC          ,          0,    0
u01013 , 2026-01-24 14:47:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Travel   , UGC          ,          0,    0
u01013 , 2026-01-25 10:33:00, Conversion   , purchase     ,            , Conversion   , US-South  , Travel   ,              ,          1,  692.8
u01014 , 2026-02-01 17:07:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Tech     , Carousel     ,          0,    0
u01014 , 2026-02-08 17:07:00, Null         , no_conversion,            , Null         , US-East   , Tech     ,              ,          0,    0
u01015 , 2026-02-03 12:39:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Fashion  , Carousel     ,          0,    0
u01015 , 2026-02-04 00:24:00, Conversion   , purchase     ,            , Conversion   , US-East   , Fashion  ,              ,          1,  300.85
u01016 , 2026-03-01 22:42:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Education, Polished     ,          0,    0
u01016 , 2026-03-08 22:42:00, Null         , no_conversion,            , Null         , US-East   , Education,              ,          0,    0
u01017 , 2026-02-22 01:52:00, Meta         , click        , MT-2003    , Meta         , US-East   , Education, Polished     ,          0,    0
